step,drone_id,x,y,z
465,2,17,8,8
466,0,25,10,7
466,1,2,28,11
466,2,17,8,8
467,0,25,10,7
467,1,2,28,11
467,2,17,8,8
468,0,25,10,7
468,1,2,28,11
468,2,18,7,7
469,0,26,11,7
469,1,2,28,11
469,2,18,7,7
470,0,26,11,7
470,1,2,28,11
470,2,18,7,7
471,0,26,11,7
471,1,2,28,11
471,2,18,6,7
472,0,27,12,6
472,1,2,28,11
472,2,18,6,7
473,0,27,12,6
473,1,2,28,11
473,2,18,6,7
474,0,27,12,6
474,1,2,28,11
474,2,19,5,8
475,0,28,13,6
475,1,2,28,11
475,2,19,5,8
476,0,28,13,6
476,1,2,28,11
476,2,19,5,8
477,0,28,13,6
477,1,2,28,11
477,2,20,6,7
478,0,28,14,5
478,1,2,28,11
478,2,20,6,7
479,0,28,14,5
479,1,2,28,11
479,2,20,6,7
480,0,28,14,5
480,1,2,28,11
480,2,21,5,7
481,0,27,15,4
481,1,2,28,11
481,2,21,5,7
482,0,27,15,4
482,1,2,28,11
482,2,21,5,7
483,0,27,15,4
483,1,2,28,11
483,2,22,4,7
484,0,28,15,3
484,1,2,28,11
484,2,22,4,7
485,0,28,15,3
485,1,2,28,11
485,2,22,4,7
486,0,28,15,3
486,1,2,28,11
486,2,22,5,7
487,0,28,16,2
487,1,2,28,11
487,2,22,5,7
488,0,28,16,2
488,1,2,28,11
488,2,22,5,7
489,0,28,16,2
489,1,2,28,11
489,2,23,4,6
490,0,29,17,1
490,1,2,28,11
490,2,23,4,6
491,0,29,17,1
491,1,2,28,11
491,2,23,4,6
492,0,29,17,1
492,1,2,28,11
492,2,24,3,5
