step,drone_id,x,y,z
465,2,18,16,20
466,0,11,8,13
466,1,18,15,17
466,2,18,16,20
467,0,11,8,13
467,1,19,15,18
467,2,18,16,20
468,0,11,8,13
468,1,19,15,18
468,2,17,15,19
469,0,10,9,12
469,1,19,15,18
469,2,17,15,19
470,0,10,9,12
470,1,19,16,19
470,2,17,15,19
471,0,10,9,12
471,1,19,16,19
471,2,17,14,20
472,0,10,10,13
472,1,19,16,19
472,2,17,14,20
473,0,10,10,13
473,1,18,15,20
473,2,17,14,20
474,0,10,10,13
474,1,18,15,20
474,2,18,14,20
475,0,11,9,13
475,1,18,15,20
475,2,18,14,20
476,0,11,9,13
476,1,17,16,20
476,2,18,14,20
477,0,11,9,13
477,1,17,16,20
477,2,18,14,20
478,0,12,10,14
478,1,17,16,20
478,2,18,14,20
479,0,12,10,14
479,1,16,15,19
479,2,18,14,20
480,0,12,10,14
480,1,16,15,19
480,2,18,14,20
481,0,11,11,13
481,1,16,15,19
481,2,18,14,20
482,0,11,11,13
482,1,17,14,19
482,2,18,14,20
483,0,11,11,13
483,1,17,14,19
483,2,18,14,20
484,0,11,12,13
484,1,17,14,19
484,2,18,14,20
485,0,11,12,13
485,1,17,13,19
485,2,18,14,20
486,0,11,12,13
486,1,17,13,19
486,2,19,15,19
487,0,12,12,13
487,1,17,13,19
487,2,19,15,19
488,0,12,12,13
488,1,17,12,18
488,2,19,15,19
489,0,12,12,13
489,1,17,12,18
489,2,18,15,19
490,0,13,12,12
490,1,17,12,18
490,2,18,15,19
491,0,13,12,12
491,1,16,13,18
491,2,18,15,19
492,0,13,12,12
492,1,16,13,18
492,2,19,15,20
493,0,14,11,12
493,1,16,13,18
493,2,19,15,20
494,0,14,11,12
494,1,16,14,19
494,2,19,15,20
495,0,14,11,12
495,1,16,14,19
495,2,19,15,19
496,0,15,10,12
496,1,16,14,19
496,2,19,15,19
497,0,15,10,12
497,1,15,13,19
497,2,19,15,19
498,0,15,10,12
498,1,15,13,19
498,2,20,15,19
499,0,16,11,13
499,1,15,13,19
499,2,20,15,19
500,0,16,11,13
500,1,14,14,18
500,2,20,15,19
501,0,16,11,13
501,1,14,14,18
501,2,21,14,19
502,0,16,12,13
502,1,14,14,18
502,2,21,14,19
503,0,16,12,13
503,1,14,15,18
503,2,21,14,19
504,0,16,12,13
504,1,14,15,18
504,2,22,13,19
505,0,16,12,12
505,1,14,15,18
505,2,22,13,19
506,0,16,12,12
506,1,13,14,17
506,2,22,13,19
507,0,16,12,12
507,1,13,14,17
507,2,21,13,18
508,0,17,11,13
508,1,13,14,17
508,2,21,13,18
509,0,17,11,13
509,1,13,15,16
509,2,21,13,18
510,0,17,11,13
510,1,13,15,16
510,2,22,12,17
511,0,18,12,14
511,1,13,15,16
511,2,22,12,17
512,0,18,12,14
512,1,14,15,15
512,2,22,12,17
513,0,18,12,14
513,1,14,15,15
513,2,23,11,17
514,0,19,13,15
514,1,14,15,15
514,2,23,11,17
515,0,19,13,15
515,1,13,16,15
515,2,23,11,17
516,0,19,13,15
516,1,13,16,15
516,2,23,12,18
517,0,19,12,16
517,1,13,16,15
517,2,23,12,18
518,0,19,12,16
518,1,12,16,14
518,2,23,12,18
519,0,19,12,16
519,1,12,16,14
519,2,24,11,17
520,0,20,13,15
520,1,12,16,14
520,2,24,11,17
521,0,20,13,15
521,1,13,17,15
521,2,24,11,17
522,0,20,13,15
522,1,13,17,15
522,2,24,12,17
523,0,20,14,16
523,1,13,17,15
523,2,24,12,17
524,0,20,14,16
524,1,12,18,15
524,2,24,12,17
525,0,20,14,16
525,1,12,18,15
525,2,24,12,16
526,0,21,13,15
526,1,12,18,15
526,2,24,12,16
527,0,21,13,15
527,1,13,17,16
527,2,24,12,16
528,0,21,13,15
528,1,13,17,16
528,2,25,13,16
529,0,20,14,14
529,1,13,17,16
529,2,25,13,16
530,0,20,14,14
530,1,13,16,15
530,2,25,13,16
531,0,20,14,14
531,1,13,16,15
531,2,26,13,17
532,0,20,15,14
532,1,13,16,15
532,2,26,13,17
533,0,20,15,14
533,1,13,16,16
533,2,26,13,17
534,0,20,15,14
534,1,13,16,16
534,2,26,14,17
535,0,21,15,14
535,1,13,16,16
535,2,26,14,17
536,0,21,15,14
536,1,13,15,16
536,2,26,14,17
537,0,21,15,14
537,1,13,15,16
537,2,27,15,18
538,0,21,14,13
538,1,13,15,16
538,2,27,15,18
539,0,21,14,13
539,1,12,15,16
539,2,27,15,18
540,0,21,14,13
540,1,12,15,16
540,2,28,14,17
541,0,20,15,13
541,1,12,15,16
541,2,28,14,17
542,0,20,15,13
542,1,13,16,16
542,2,28,14,17
543,0,20,15,13
543,1,13,16,16
543,2,29,15,16
544,0,21,16,12
544,1,13,16,16
544,2,29,15,16
545,0,21,16,12
545,1,12,17,16
545,2,29,15,16
546,0,21,16,12
546,1,12,17,16
546,2,29,14,15
547,0,21,16,13
547,1,12,17,16
547,2,29,14,15
548,0,21,16,13
548,1,11,17,17
548,2,29,14,15
549,0,21,16,13
549,1,11,17,17
549,2,29,13,16
550,0,22,17,14
550,1,11,17,17
550,2,29,13,16
551,0,22,17,14
551,1,10,18,17
551,2,29,13,16
552,0,22,17,14
552,1,10,18,17
552,2,29,12,17
553,0,22,18,15
553,1,10,18,17
553,2,29,12,17
554,0,22,18,15
554,1,9,18,16
554,2,29,12,17
555,0,22,18,15
555,1,9,18,16
555,2,29,12,17
556,0,23,18,16
556,1,9,18,16
556,2,29,12,17
557,0,23,18,16
557,1,8,18,17
557,2,29,12,17
558,0,23,18,16
558,1,8,18,17
558,2,29,12,17
559,0,23,19,15
559,1,8,18,17
559,2,29,12,17
560,0,23,19,15
560,1,8,17,16
560,2,29,12,17
561,0,23,19,15
561,1,8,17,16
561,2,29,11,18
562,0,24,20,15
562,1,8,17,16
562,2,29,11,18
563,0,24,20,15
563,1,7,18,17
563,2,29,11,18
564,0,24,20,15
564,1,7,18,17
564,2,29,10,17
565,0,24,20,16
565,1,7,18,17
565,2,29,10,17
566,0,24,20,16
566,1,6,19,16
566,2,29,10,17
567,0,24,20,16
567,1,6,19,16
567,2,29,10,16
568,0,24,21,17
568,1,6,19,16
568,2,29,10,16
569,0,24,21,17
569,1,5,20,16
569,2,29,10,16
570,0,24,21,17
570,1,5,20,16
570,2,29,10,16
571,0,24,20,17
571,1,5,20,16
571,2,29,10,16
572,0,24,20,17
572,1,4,21,17
572,2,29,10,16
573,0,24,20,17
573,1,4,21,17
573,2,29,9,15
574,0,24,19,16
574,1,4,21,17
574,2,29,9,15
575,0,24,19,16
575,1,3,21,16
575,2,29,9,15
576,0,24,19,16
576,1,3,21,16
576,2,29,9,15
577,0,25,18,16
577,1,3,21,16
577,2,29,9,15
578,0,25,18,16
578,1,2,20,17
578,2,29,9,15
579,0,25,18,16
579,1,2,20,17
579,2,28,9,16
580,0,26,17,17
580,1,2,20,17
580,2,28,9,16
581,0,26,17,17
581,1,3,20,16
581,2,28,9,16
582,0,26,17,17
582,1,3,20,16
582,2,28,8,17
583,0,27,18,17
583,1,3,20,16
583,2,28,8,17
584,0,27,18,17
584,1,3,21,16
584,2,28,8,17
585,0,27,18,17
585,1,3,21,16
585,2,27,8,16
586,0,28,19,18
586,1,3,21,16
586,2,27,8,16
587,0,28,19,18
587,1,3,21,15
587,2,27,8,16
588,0,28,19,18
588,1,3,21,15
588,2,28,7,17
589,0,29,20,17
589,1,3,21,15
589,2,28,7,17
590,0,29,20,17
590,1,3,21,14
590,2,28,7,17
591,0,29,20,17
591,1,3,21,14
591,2,28,6,16
592,0,29,20,17
592,1,3,21,14
592,2,28,6,16
593,0,29,20,17
593,1,2,20,15
593,2,28,6,16
594,0,29,20,17
594,1,2,20,15
594,2,27,5,16
595,0,29,20,17
595,1,2,20,15
595,2,27,5,16
596,0,29,20,17
596,1,1,20,14
596,2,27,5,16
597,0,29,20,17
597,1,1,20,14
597,2,28,4,15
598,0,29,20,17
598,1,1,20,14
598,2,28,4,15
599,0,29,20,17
599,1,1,21,14
599,2,28,4,15
600,0,29,20,17
600,1,1,21,14
600,2,29,3,16
601,0,28,21,16
601,1,1,21,14
601,2,29,3,16
602,0,28,21,16
602,1,2,22,14
602,2,29,3,16
603,0,28,21,16
603,1,2,22,14
603,2,28,3,17
604,0,29,22,17
604,1,2,22,14
604,2,28,3,17
605,0,29,22,17
605,1,3,21,13
605,2,28,3,17
606,0,29,22,17
606,1,3,21,13
606,2,28,3,17
607,0,29,23,16
607,1,3,21,13
607,2,28,3,17
608,0,29,23,16
608,1,2,20,12
608,2,28,3,17
609,0,29,23,16
609,1,2,20,12
609,2,28,3,17
610,0,29,23,16
610,1,2,20,12
610,2,28,3,17
611,0,29,23,16
611,1,2,19,11
611,2,28,3,17
612,0,29,23,16
612,1,2,19,11
612,2,28,3,17
613,0,28,24,17
613,1,2,19,11
613,2,28,3,17
614,0,28,24,17
614,1,3,19,11
614,2,28,3,17
615,0,28,24,17
615,1,3,19,11
615,2,28,3,17
616,0,29,25,17
616,1,3,19,11
616,2,28,3,17
617,0,29,25,17
617,1,4,19,11
617,2,28,3,17
618,0,29,25,17
618,1,4,19,11
618,2,28,3,17
619,0,29,25,17
619,1,4,19,11
619,2,28,3,17
620,0,29,25,17
620,1,4,20,12
620,2,28,3,17
621,0,29,25,17
621,1,4,20,12
621,2,28,3,17
622,0,28,25,18
622,1,4,20,12
622,2,28,3,17
623,0,28,25,18
623,1,4,21,12
623,2,28,3,17
624,0,28,25,18
624,1,4,21,12
624,2,28,3,17
625,0,28,25,19
625,1,4,21,12
625,2,28,3,17
626,0,28,25,19
626,1,5,22,11
626,2,28,3,17
627,0,28,25,19
627,1,5,22,11
627,2,28,3,17
628,0,29,26,18
628,1,5,22,11
628,2,28,3,17
629,0,29,26,18
629,1,4,23,12
629,2,28,3,17
630,0,29,26,18
630,1,4,23,12
630,2,28,3,17
631,0,29,26,18
631,1,4,23,12
631,2,28,3,17
632,0,29,26,18
632,1,3,24,11
632,2,28,3,17
633,0,29,26,18
633,1,3,24,11
633,2,28,3,17
634,0,29,26,18
634,1,3,24,11
634,2,28,3,17
635,0,29,26,18
635,1,3,25,10
635,2,28,3,17
636,0,29,26,18
636,1,3,25,10
636,2,28,3,17
637,0,29,26,18
637,1,3,25,10
637,2,28,3,17
638,0,29,26,18
638,1,3,26,10
638,2,28,3,17
639,0,29,26,18
639,1,3,26,10
639,2,28,3,17
640,0,29,25,19
640,1,3,26,10
640,2,28,3,17
641,0,29,25,19
641,1,3,27,9
641,2,28,3,17
642,0,29,25,19
642,1,3,27,9
642,2,28,3,17
643,0,28,26,19
643,1,3,27,9
643,2,28,3,17
644,0,28,26,19
644,1,2,28,10
644,2,28,3,17
645,0,28,26,19
645,1,2,28,10
645,2,28,3,17
646,0,27,27,20
646,1,2,28,10
646,2,28,3,17
647,0,27,27,20
647,1,2,28,10
647,2,28,3,17
648,0,27,27,20
648,1,2,28,10
648,2,28,3,17
649,0,28,28,19
649,1,2,28,10
649,2,28,3,17
